Classification,Filename,Label
3.10E-11,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/0.wav.png,nonvocal
3.42E-11,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.101313554,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.21568458,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.29487532,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.09363085,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/13.wav.png,nonvocal
0.999757,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/14.wav.png,vocal
0.99986243,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/15.wav.png,vocal
0.005833049,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.019318825,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.86E-20,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/4.wav.png,nonvocal
6.49E-15,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.015686693,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.019587258,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/7.wav.png,nonvocal
1.52E-13,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/8.wav.png,nonvocal
1.35E-13,./temp-spectrograms/Steely Dan - Kid Charlemagne.mogg_fixed.mogg_extract/9.wav.png,nonvocal
9.87E-21,./temp-spectrograms/Stephen And The Colberts - Charlene (I'm Right Behind You).mogg_fixed.mogg_extract/0.wav.png,nonvocal
0.28768334,./temp-spectrograms/Stephen And The Colberts - Charlene (I'm Right Behind You).mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.11097232,./temp-spectrograms/Stephen And The Colberts - Charlene (I'm Right Behind You).mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.8375158,./temp-spectrograms/Stephen And The Colberts - Charlene (I'm Right Behind You).mogg_fixed.mogg_extract/11.wav.png,vocal
0.001968605,./temp-spectrograms/Stephen And The Colberts - Charlene (I'm Right Behind You).mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.000515703,./temp-spectrograms/Stephen And The Colberts - Charlene (I'm Right Behind You).mogg_fixed.mogg_extract/3.wav.png,nonvocal
5.02E-05,./temp-spectrograms/Stephen And The Colberts - Charlene (I'm Right Behind You).mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.007572012,./temp-spectrograms/Stephen And The Colberts - Charlene (I'm Right Behind You).mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.054404285,./temp-spectrograms/Stephen And The Colberts - Charlene (I'm Right Behind You).mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.019244052,./temp-spectrograms/Stephen And The Colberts - Charlene (I'm Right Behind You).mogg_fixed.mogg_extract/7.wav.png,nonvocal
1,./temp-spectrograms/Stephen And The Colberts - Charlene (I'm Right Behind You).mogg_fixed.mogg_extract/8.wav.png,vocal
1,./temp-spectrograms/Stephen And The Colberts - Charlene (I'm Right Behind You).mogg_fixed.mogg_extract/9.wav.png,vocal
0,./temp-spectrograms/Sterns - Supreme Girl.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0.002293454,./temp-spectrograms/Sterns - Supreme Girl.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.104381114,./temp-spectrograms/Sterns - Supreme Girl.mogg_fixed.mogg_extract/10.wav.png,nonvocal
5.20E-06,./temp-spectrograms/Sterns - Supreme Girl.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.01E-26,./temp-spectrograms/Sterns - Supreme Girl.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0,./temp-spectrograms/Sterns - Supreme Girl.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.009351816,./temp-spectrograms/Sterns - Supreme Girl.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.009232616,./temp-spectrograms/Sterns - Supreme Girl.mogg_fixed.mogg_extract/6.wav.png,nonvocal
1,./temp-spectrograms/Sterns - Supreme Girl.mogg_fixed.mogg_extract/7.wav.png,vocal
1,./temp-spectrograms/Sterns - Supreme Girl.mogg_fixed.mogg_extract/8.wav.png,vocal
0.38747516,./temp-spectrograms/Sterns - Supreme Girl.mogg_fixed.mogg_extract/9.wav.png,nonvocal
0,./temp-spectrograms/Steve Earle - Satellite Radio.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0,./temp-spectrograms/Steve Earle - Satellite Radio.mogg_fixed.mogg_extract/1.wav.png,nonvocal
2.12E-09,./temp-spectrograms/Steve Earle - Satellite Radio.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.12001543,./temp-spectrograms/Steve Earle - Satellite Radio.mogg_fixed.mogg_extract/3.wav.png,nonvocal
5.17E-05,./temp-spectrograms/Steve Earle - Satellite Radio.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.998314,./temp-spectrograms/Steve Earle - Satellite Radio.mogg_fixed.mogg_extract/5.wav.png,vocal
3.45E-23,./temp-spectrograms/Steve Earle - Satellite Radio.mogg_fixed.mogg_extract/6.wav.png,nonvocal
5.53E-05,./temp-spectrograms/Steve Earle - Satellite Radio.mogg_fixed.mogg_extract/7.wav.png,nonvocal
9.54E-17,./temp-spectrograms/Steve Harley & Cockney Rebel - Make Me Smile (Come Up and See Me).mogg_fixed.mogg_extract/0.wav.png,nonvocal
4.71E-20,./temp-spectrograms/Steve Harley & Cockney Rebel - Make Me Smile (Come Up and See Me).mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.3646647,./temp-spectrograms/Steve Harley & Cockney Rebel - Make Me Smile (Come Up and See Me).mogg_fixed.mogg_extract/10.wav.png,nonvocal
5.87E-13,./temp-spectrograms/Steve Harley & Cockney Rebel - Make Me Smile (Come Up and See Me).mogg_fixed.mogg_extract/2.wav.png,nonvocal
4.23E-13,./temp-spectrograms/Steve Harley & Cockney Rebel - Make Me Smile (Come Up and See Me).mogg_fixed.mogg_extract/3.wav.png,nonvocal
0,./temp-spectrograms/Steve Harley & Cockney Rebel - Make Me Smile (Come Up and See Me).mogg_fixed.mogg_extract/4.wav.png,nonvocal
5.59E-05,./temp-spectrograms/Steve Harley & Cockney Rebel - Make Me Smile (Come Up and See Me).mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.004051147,./temp-spectrograms/Steve Harley & Cockney Rebel - Make Me Smile (Come Up and See Me).mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.9465643,./temp-spectrograms/Steve Harley & Cockney Rebel - Make Me Smile (Come Up and See Me).mogg_fixed.mogg_extract/7.wav.png,vocal
0.9314262,./temp-spectrograms/Steve Harley & Cockney Rebel - Make Me Smile (Come Up and See Me).mogg_fixed.mogg_extract/8.wav.png,vocal
0.20779608,./temp-spectrograms/Steve Harley & Cockney Rebel - Make Me Smile (Come Up and See Me).mogg_fixed.mogg_extract/9.wav.png,nonvocal
0,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/1.wav.png,nonvocal
2.20E-06,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/10.wav.png,nonvocal
5.28E-05,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/11.wav.png,nonvocal
4.65E-05,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.9363701,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/13.wav.png,vocal
0.9379001,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/14.wav.png,vocal
0.008226716,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.023604074,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.04626456,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.050361574,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.034803797,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.27291945,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/7.wav.png,nonvocal
1.97E-13,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/8.wav.png,nonvocal
4.82E-07,./temp-spectrograms/Steve Miller Band - Fly Like an Eagle.mogg_fixed.mogg_extract/9.wav.png,nonvocal
1.80E-37,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0.96842456,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/1.wav.png,vocal
0.021655513,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.02182983,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.9387541,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/12.wav.png,vocal
0.9784762,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/13.wav.png,vocal
0.9597979,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/2.wav.png,vocal
3.48E-05,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.34E-13,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/5.wav.png,nonvocal
2.77E-17,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/6.wav.png,nonvocal
6.39E-17,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.99983835,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/8.wav.png,vocal
0.9997621,./temp-spectrograms/Steve Miller Band - Rock 'N Me.mogg_fixed.mogg_extract/9.wav.png,vocal
9.08E-34,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0.019988505,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.99999166,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/10.wav.png,vocal
0.99999166,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/11.wav.png,vocal
0.996476,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/12.wav.png,vocal
0.99620605,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/13.wav.png,vocal
0.013836737,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/2.wav.png,nonvocal
4.31E-10,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.87E-08,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/7.wav.png,nonvocal
1,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/8.wav.png,vocal
1,./temp-spectrograms/Steve Miller Band - Rock'n Me.mogg_fixed.mogg_extract/9.wav.png,vocal
1.92E-08,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/0.wav.png,nonvocal
5.49E-08,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/1.wav.png,nonvocal
2.94E-13,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/10.wav.png,nonvocal
8.19E-07,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.016080376,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.015440144,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/13.wav.png,nonvocal
0.9979842,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/14.wav.png,vocal
0.9978934,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/15.wav.png,vocal
2.80E-06,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/2.wav.png,nonvocal
2.01E-08,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.50E-10,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.07E-26,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.013973379,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.014319716,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/7.wav.png,nonvocal
1.05E-32,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/8.wav.png,nonvocal
9.63E-32,./temp-spectrograms/Steve Miller Band - Take The Money And Run.mogg_fixed.mogg_extract/9.wav.png,nonvocal
9.58E-28,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/0.wav.png,nonvocal
2.78E-27,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.83130056,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/12.wav.png,vocal
0.83370036,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/13.wav.png,vocal
0.06730163,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/14.wav.png,nonvocal
0.15616256,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/15.wav.png,nonvocal
0.13636425,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/16.wav.png,nonvocal
0.13605776,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/17.wav.png,nonvocal
0.000709656,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.0007707,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.06154963,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.061890934,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/5.wav.png,nonvocal
1.04E-12,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.001366528,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.33784238,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0.7212621,./temp-spectrograms/Steve Miller Band - The Joker.mogg_fixed.mogg_extract/9.wav.png,vocal
0,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.00497017,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.09427712,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.000117916,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.008944171,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/13.wav.png,nonvocal
0.007161093,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/14.wav.png,nonvocal
0.007077223,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/15.wav.png,nonvocal
0.000350328,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.000458073,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.004599962,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.001604622,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.00933579,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.009467926,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/7.wav.png,nonvocal
1.04E-07,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/8.wav.png,nonvocal
6.32E-08,./temp-spectrograms/Steve Ouimette - Dueling Banjos.mogg_fixed.mogg_extract/9.wav.png,nonvocal
1.83E-30,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/0.wav.png,nonvocal
6.46E-30,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.043278173,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.043741975,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.001067478,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.000512346,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/13.wav.png,nonvocal
4.03E-06,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/2.wav.png,nonvocal
6.28E-06,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/3.wav.png,nonvocal
4.20E-07,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/4.wav.png,nonvocal
8.89E-07,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/5.wav.png,nonvocal
1.64E-07,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/6.wav.png,nonvocal
6.31E-07,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/7.wav.png,nonvocal
2.74E-31,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/8.wav.png,nonvocal
1.74E-21,./temp-spectrograms/Steve Ouimette - God Save The Queen.mogg_fixed.mogg_extract/9.wav.png,nonvocal
1.20E-08,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.40E-08,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/1.wav.png,nonvocal
1.18E-07,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/10.wav.png,nonvocal
9.93E-08,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.000785457,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.001221532,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/13.wav.png,nonvocal
5.99E-05,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.000123035,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/3.wav.png,nonvocal
4.91E-09,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/4.wav.png,nonvocal
3.69E-07,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.0001318,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.000130773,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/7.wav.png,nonvocal
2.57E-06,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/8.wav.png,nonvocal
5.42E-06,./temp-spectrograms/Steve Ouimette - Hark The Herald Angels Sing.mogg_fixed.mogg_extract/9.wav.png,nonvocal
6.78E-26,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.11E-25,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.17924415,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.20282502,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.000378403,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/12.wav.png,nonvocal
2.37E-05,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/13.wav.png,nonvocal
1.76E-08,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/2.wav.png,nonvocal
2.25E-07,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.41E-11,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/4.wav.png,nonvocal
6.17E-13,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.001794258,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.002444206,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0,./temp-spectrograms/Steve Ouimette - Il Canto degli Italiani.mogg_fixed.mogg_extract/9.wav.png,nonvocal
1.86E-08,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/0.wav.png,nonvocal
2.43E-08,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.03765013,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.040858515,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.011286451,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.03633505,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/13.wav.png,nonvocal
5.85E-06,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/2.wav.png,nonvocal
3.69E-06,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/3.wav.png,nonvocal
2.69E-07,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.18E-09,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.005490522,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.008744272,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/7.wav.png,nonvocal
1.72E-09,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/8.wav.png,nonvocal
1.72E-09,./temp-spectrograms/Steve Ouimette - La Marseillaise.mogg_fixed.mogg_extract/9.wav.png,nonvocal
1.85E-28,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.71E-28,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.008595715,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.002665825,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.006035516,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/12.wav.png,nonvocal
4.28E-05,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/13.wav.png,nonvocal
0.000127573,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.00025771,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/3.wav.png,nonvocal
3.22E-12,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.83E-08,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/5.wav.png,nonvocal
8.27E-07,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/6.wav.png,nonvocal
3.65E-06,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0,./temp-spectrograms/Steve Ouimette - Lied Der Deutschen.mogg_fixed.mogg_extract/9.wav.png,nonvocal
1.16E-21,./temp-spectrograms/Steve Ouimette - The Star Spangled Banner.mogg_fixed.mogg_extract/0.wav.png,nonvocal
3.41E-20,./temp-spectrograms/Steve Ouimette - The Star Spangled Banner.mogg_fixed.mogg_extract/1.wav.png,nonvocal
